"X","Y"
-52.1774867,-32.1977961
-52.1109379,-32.1323082
-52.1109379,-32.1323082
-52.1109379,-32.1323082
-52.1112143,-32.1306235
-52.1112143,-32.1306235
-52.1112143,-32.1306235
-52.1109379,-32.1323082
-52.3319042,-31.7789808
-52.3319042,-31.7789808
-52.331526,-31.7781018
-52.3319042,-31.7789808
-52.331526,-31.7781018
-52.3311089,-31.7770757
-52.3311089,-31.7770757
-52.3311089,-31.7770757
-52.3311089,-31.7770757
-52.3311089,-31.7770757
-52.3311089,-31.7770757
-52.331526,-31.7781018
-52.3319042,-31.7789808
-52.3080528,-31.9580117
-52.3080528,-31.9580117
-52.3077498,-31.9590599
-52.3077498,-31.9590599
-52.3074806,-31.9594844
-52.3074806,-31.9594844
-52.3092137,-31.9552206
-52.3092137,-31.9552206
-52.3118158,-31.9588098
-52.3118158,-31.9588098
-52.3086736,-31.9588988
-52.3086736,-31.9588988
-52.3086736,-31.9588988
-52.3079257,-31.9587848
-52.3086736,-31.9588988
-52.3066147,-31.9611906
-52.3076137,-31.9614426
-52.3068482,-31.9606898
-52.3068482,-31.9606898
-52.3062995,-31.9619592
-52.3062995,-31.9619592
-52.3038041,-31.965535
-52.302805,-31.9643278
-52.302805,-31.9643278
-52.3083416,-31.9430177
-52.3083416,-31.9430177
-52.3084509,-31.9447223
-52.3085263,-31.9442159
-52.3085263,-31.9442159
-52.3062954,-31.9371615
-52.3062954,-31.9371615
-52.3050763,-31.9387262
-52.2989349,-31.9414739
-52.3089366,-31.9399579
-52.3089366,-31.9399579
-52.3069496,-31.9270928
-52.3069496,-31.9270928
-52.3066991,-31.9265406
-52.3076594,-31.9262226
-52.3112662,-31.9241283
-52.313231,-31.9244918
-52.313231,-31.9244918
-52.3093369,-31.9245783
-52.3103709,-31.923829
-52.3103709,-31.923829
-52.3052829,-31.9316997
-52.3061937,-31.9315148
-52.2982987,-31.9262658
-52.2982987,-31.9262658
-52.2777619,-31.921548
-52.2777619,-31.921548
-52.2787616,-31.919213
-52.2787616,-31.919213
-52.2770042,-31.9148629
-52.2770042,-31.9148629
-52.2642133,-31.9265966
-52.2642133,-31.9265966
-52.2454947,-31.9321447
-52.2454947,-31.9321447
-52.2509922,-31.9264296
-52.2514637,-31.9273942
-52.2514637,-31.9273942
-52.2453211,-31.932217
-52.2353147,-31.9468494
-52.2353147,-31.9468494
-52.2341496,-31.9425739
-52.2341496,-31.9425739
-52.2349188,-31.9453965
-52.2070366,-31.951538
-52.2340613,-31.94225
-52.2265573,-31.943505
-52.2302645,-31.9252216
-52.2344436,-31.9163653
-52.2344436,-31.9163653
-52.2344436,-31.9163653
-52.2358712,-31.9148629
-52.2381883,-31.9120038
-52.139644,-32.0595115
-52.1398198,-32.0581267
-52.1398198,-32.0581267
-52.1397159,-32.0581861
-52.1397159,-32.0581861
-52.1397159,-32.0581861
-52.1396937,-32.0580873
-52.1397159,-32.0581861
-52.5952288,-32.1189298
-52.595753,-32.1176577
-52.5952288,-32.1189298
-52.5957399,-32.1176572
-52.5960366,-32.1169469
-52.5961065,-32.1162827
-52.5961065,-32.1162827
-52.5954517,-32.1175767
-52.5957257,-32.1176118
-52.5957257,-32.1176118
-52.6097261,-32.1045936
-52.6044127,-32.1052904
-52.6131406,-32.1054936
-52.6131406,-32.1054936
-52.5251765,-31.819727
-52.5251765,-31.819727
-52.5251765,-31.819727
-52.5234434,-31.8192513
-52.5234434,-31.8192513
-52.5298807,-31.8209582
-52.5281726,-31.8205104
-52.5281726,-31.8205104
-52.5281726,-31.8205104
-52.5281726,-31.8205104
-52.3264056,-31.8506111
-52.3264921,-31.8495205
-52.3253569,-31.855202
-52.3113906,-31.934697
-52.3116443,-31.9339784
-52.3113906,-31.934697
-52.3112834,-31.9380613
-52.3112834,-31.9380613
-52.3112834,-31.9380613
-52.3112834,-31.9380613
-52.3112834,-31.9380613
-52.3112834,-31.9380613
-52.3113209,-31.9378541
-52.3118565,-31.9347835
-52.3118565,-31.9347835
-52.3070696,-31.9534742
-52.3071286,-31.9531078
-52.3070696,-31.9534742
-52.3074867,-31.9532432
-52.3073418,-31.9534082
-52.3074867,-31.9532432
-52.1798955,-32.1621967
-52.1781517,-32.1599435
-52.1779284,-32.1596385
-52.1786818,-32.1606519
-52.1780475,-32.1597852
-52.1793281,-32.161528
-52.1820743,-32.1647129
-52.1648642,-32.1916528
-52.1639475,-32.1924532
-52.1644619,-32.1920296
-52.1634688,-32.1928683
-52.1634688,-32.1928683
-52.1674941,-32.1902012
-52.165913,-32.1916619
-52.1665017,-32.1911478
-52.1670456,-32.1906365
-52.1669772,-32.1907074
-52.1674941,-32.1902012
-52.1674941,-32.1902012
-52.16585,-32.1917204
-52.1676081,-32.1902932
-52.1670824,-32.1907891
-52.1676081,-32.1902932
-52.1660216,-32.1917504
-52.166601,-32.191234
-52.1671515,-32.1907227
-52.1676081,-32.1902932
-52.1659572,-32.1918055
-52.1708706,-32.1657657
-52.1708706,-32.1657657
-52.1708706,-32.1657657
-52.1692023,-32.1672945
-52.1692023,-32.1672945
-52.1689948,-32.1941826
-52.1681514,-32.1935118
-52.1674017,-32.1929274
-52.1665491,-32.1922426
-52.1659572,-32.1918055
-52.16585,-32.1917204
-52.1652619,-32.1912832
-52.1659572,-32.1918055
-52.16585,-32.1917204
-52.1652619,-32.1912832
-52.1659572,-32.1918055
-52.16585,-32.1917204
-52.1643023,-32.1905292
-52.1634675,-32.1898477
-52.1696004,-32.1945857
-52.1625897,-32.1891661
-52.1620991,-32.1887727
-52.1616438,-32.1884075
-52.1598787,-32.1870078
-52.1589737,-32.1862923
-52.1586244,-32.1860067
-52.1581054,-32.1855822
-52.1583862,-32.1858119
-52.1581054,-32.1855822
-52.1652619,-32.1912832
-52.1607464,-32.1877026
-52.1581054,-32.1855822
-52.1696004,-32.1945857
-52.1744325,-32.1916239
-52.1749399,-32.1922298
-52.1851252,-32.2090179
-52.1851252,-32.2090179
-52.1846619,-32.2093717
-52.1851252,-32.2090179
-52.1846619,-32.2093717
-52.2509082,-32.0966079
-52.2509082,-32.0966079
-52.2509082,-32.0966079
-52.2478475,-32.0919997
-52.2445923,-32.0872895
-52.2439948,-32.086422
-52.2421132,-32.0837483
-52.2433834,-32.0855639
-52.242774,-32.0846939
-52.2421132,-32.0837483
-52.2423787,-32.0841481
-52.2421132,-32.0837483
-52.2509521,-32.0966869
-52.250967,-32.0967138
-52.2509521,-32.0966869
-52.250967,-32.0967138
-52.2516068,-32.0794767
-52.2532457,-32.0788246
-52.2532457,-32.0788246
-52.2532457,-32.0788246
-52.2532457,-32.0788246
-52.265699,-32.0811915
-52.2637349,-32.0777773
-52.262956,-32.0764235
-52.2649025,-32.079807
-52.2667158,-32.08297
-52.1528586,-32.0753815
-52.1528265,-32.0759202
-52.1609692,-32.0731994
-52.1609308,-32.0732548
-52.1609308,-32.0732548
-52.1608926,-32.0732546
-52.1608926,-32.0732546
-52.1536975,-32.0775929
-52.2766641,-32.0488579
-52.2766641,-32.0488579
-52.276359,-32.0631892
-52.276359,-32.0631892
-52.2757466,-32.063126
-52.2757466,-32.063126
-52.2734017,-32.0628842
-52.2734017,-32.0628842
-52.2737937,-32.0629246
-52.2737937,-32.0629246
-52.2724216,-32.0627831
-52.2724216,-32.0627831
-52.2646062,-32.0672015
-52.2646062,-32.0672015
-52.2614855,-32.0688903
-52.2608129,-32.0731648
-52.2608129,-32.0731648
-52.2608129,-32.0731648
-52.2611716,-32.0723178
-52.2612521,-32.0713109
-52.2612521,-32.0713109
-52.2612521,-32.0713109
-52.2612521,-32.0713109
-52.2528256,-32.0677385
-52.2533558,-32.0675412
-52.2528256,-32.0677385
-52.2457275,-32.080961
-52.2457086,-32.0811183
-52.2461083,-32.0815991
-52.2457275,-32.080961
-52.2512677,-32.0786999
-52.2512677,-32.0786999
-52.2498631,-32.0796017
-52.2512677,-32.0786999
-52.2507596,-32.0790648
-52.2498631,-32.0796017
-50.8051163,-31.1495951
-50.807128,-31.152083
-52.1583626,-32.1771676
-52.1578083,-32.1767408
-52.1578083,-32.1767408
-52.1578083,-32.1767408
-52.1578083,-32.1767408
-52.1244525,-32.0508395
-52.1246108,-32.0500207
-52.1244525,-32.0508395
-52.224125,-32.1102642
-52.224125,-32.1102642
-52.2236675,-32.1107249
-52.2236675,-32.1107249
-52.1579298,-32.0780987
-52.1583498,-32.0794048
-52.1579298,-32.0780987
-52.1599778,-32.0919706
-52.1599778,-32.0919706
-52.1599778,-32.0919706
-52.1601781,-32.0917977
-52.1601781,-32.0917977
-52.1812857,-32.1079246
-52.1812857,-32.1079246
-52.1812857,-32.1079246
-52.1804448,-32.1079779
-52.1812927,-32.1080283
-52.1812927,-32.1080283
-52.1812927,-32.1080283
-52.1812927,-32.1080283
-52.3379174,-32.0662474
-52.3379174,-32.0662474
-52.1855136,-31.917514
-52.1855136,-31.917514
-52.1412873,-31.9186876
-52.1412873,-31.9186876
-52.1463141,-31.917743
-52.1463141,-31.917743
-52.1483231,-31.9185193
-52.1483231,-31.9185193
-52.1543968,-31.9168416
-52.1538913,-31.9148721
-52.1563403,-31.9156665
-52.1561927,-31.9139295
-52.1498063,-31.9170771
-52.1488756,-31.9152409
-52.1531215,-31.9174122
-52.1531215,-31.9174122
-52.1531215,-31.9174122
-52.1517295,-31.9145533
-52.1040237,-32.1390265
-52.1097091,-32.1403674
-52.1097091,-32.1403674
-52.1097091,-32.1403674
-52.1097091,-32.1403674
-52.6019775,-31.8050921
-52.6338794,-31.767711
-52.6019775,-31.8050921
-52.1702182,-32.0782485
-52.1705481,-32.0775616
-52.1705481,-32.0775616
-52.1702999,-32.0779416
-52.1712923,-32.0775447
-52.1712923,-32.0775447
-52.1686255,-32.0719923
-52.1676187,-32.0721513
-52.1676187,-32.0721513
-52.1676187,-32.0721513
-52.1676187,-32.0721513
-52.1686121,-32.0721545
-52.1686121,-32.0721545
-52.1676685,-32.072118
-52.1714716,-32.0668704
-52.1686723,-32.0769608
-52.1701006,-32.077475
-52.1701006,-32.077475
-52.1702182,-32.0782485
-52.1702999,-32.0779416
-52.170318,-32.0782416
-52.1701048,-32.0776486
-52.1701048,-32.0776486
-52.1686723,-32.0769608
-52.1659877,-32.0770662
-52.1658665,-32.0767438
-52.1658206,-32.0766141
-52.1657467,-32.0764758
-52.1657467,-32.0764758
-52.1657467,-32.0764758
-52.1686723,-32.0769608
-52.1689687,-32.0723409
-52.1689687,-32.0723409
-52.1689687,-32.0723409
-52.1686827,-32.0721698
-52.1686827,-32.0721698
-52.1714716,-32.0668704
-52.171495,-32.0667171
-52.1714716,-32.0668704
-52.171716,-32.0668366
-52.1715455,-32.0669148
-52.1715455,-32.0669148
-52.1639836,-32.0732719
-52.1639836,-32.0732719
-52.1639836,-32.0732719
-52.1638759,-32.0732374
-52.1609613,-32.0727681
-52.1608707,-32.0727649
-52.1596595,-32.0726964
-52.1597689,-32.0726882
-52.1580928,-32.0734455
-52.163131,-32.0730422
-52.1580928,-32.0734455
-52.1629626,-32.0732402
-52.164641,-32.0742225
-52.1637026,-32.0735485
-52.1626034,-32.0731438
-52.1651,-32.0748568
-52.1609541,-32.0730617
-52.1608606,-32.0730654
-52.1582779,-32.0735379
-52.1651,-32.0748568
-52.3609273,-31.7736684
-52.3652709,-31.77961
-52.2393047,-31.7738165
-52.2369808,-31.7736281
-52.2386034,-31.7737565
-52.2378174,-31.7736937
-52.2353029,-31.7734787
-52.2361645,-31.7735478
-52.2393047,-31.7738165
-52.2255331,-31.7733065
-52.2320681,-31.7741081
-52.2320681,-31.7741081
-52.2305795,-31.7739954
-52.2320681,-31.7741081
-52.2320681,-31.7741081
-52.2392955,-31.7747317
-52.2376762,-31.7745863
-52.2376762,-31.7745863
-52.2401979,-31.7748029
-52.2384871,-31.7746562
-52.2376762,-31.7745863
-52.2401979,-31.7748029
-52.3203112,-31.7751276
-52.3201851,-31.7750189
-52.3201851,-31.7750189
-52.3487895,-31.7808663
-52.3487895,-31.7808663
-52.3487895,-31.7808663
-52.3489401,-31.7809555
-52.3489401,-31.7809555
-52.3496189,-31.7807839
-52.3489401,-31.7809555
-52.3489401,-31.7809555
-52.3496189,-31.7807839
-52.3496189,-31.7807839
-52.3496189,-31.7807839
-52.3435699,-31.7811693
-52.3437033,-31.7816808
-52.3535849,-31.7789928
-52.3530151,-31.779187
-52.3530151,-31.779187
-52.3535849,-31.7789928
-52.3535849,-31.7789928
-52.3530151,-31.779187
-52.3530151,-31.779187
-52.3596449,-31.7736337
-52.3600394,-31.773796
-52.3362779,-31.7797236
-52.3362779,-31.7797236
-52.3343533,-31.7772327
-52.3343533,-31.7772327
-52.0983665,-32.1607595
-52.0983665,-32.1607595
-52.4091717,-31.786989
-52.4111185,-31.787921
-52.4091717,-31.786989
-52.409191,-31.7878022
-52.409191,-31.7878022
-52.4091539,-31.7862389
-52.4115017,-31.7873143
-52.4097876,-31.7880746
-52.4097625,-31.7873043
-52.4097365,-31.786506
-52.4097876,-31.7880746
-52.410173,-31.7882506
-52.410173,-31.7882506
-52.4087429,-31.7875976
-52.4087429,-31.7875976
-52.408048,-31.7872803
-52.408048,-31.7872803
-52.4107542,-31.7885159
-52.4111185,-31.787921
-52.4115017,-31.7873143
-52.4116489,-31.7870828
-52.4111822,-31.7878169
-52.4113298,-31.7878465
-52.4113298,-31.7878465
-52.2649698,-32.0831621
-52.2664533,-32.0825109
-52.2664533,-32.0825109
-52.1029663,-32.0452978
-52.1029663,-32.0452978
-52.1029663,-32.0452978
-52.1019173,-32.0441509
-52.1019173,-32.0441509
-52.1019173,-32.0441509
-52.1029663,-32.0452978
-52.1745242,-32.2009457
-52.174071,-32.2013443
-52.175014,-32.2004843
-52.3101697,-31.9445352
-52.3102591,-31.9445464
-52.3102591,-31.9445464
-52.3096768,-31.9443543
-52.3096319,-31.9446288
-52.3096556804259,-31.9444858714401
-52.3096768,-31.9443543
-52.3096319,-31.9446288
-52.3101396,-31.9447034
-52.3101697,-31.9445352
-52.3101674444292,-31.9445478042196
-52.310191,-31.944416
-52.310191,-31.944416
-52.3107255,-31.9412786
-52.3107255,-31.9412786
-52.3107255,-31.9412786
-52.3107255,-31.9412786
-52.3100123,-31.9446926
-52.3100389430705,-31.9445322532112
-52.3100614,-31.9443971
-52.3100614,-31.9443971
-52.3111086,-31.9384318
-52.3111086,-31.9384318
-52.310877,-31.9384232
-52.3098231,-31.9443529
-52.3097987940764,-31.9445031908023
-52.3098231,-31.9443529
-52.309774,-31.9446565
-52.309774,-31.9446565
-52.3126791,-31.9296269
-52.3132263,-31.926369
-52.3134232,-31.9252524
-52.313883,-31.922595
-52.3135069,-31.9248255
-52.313883,-31.922595
-52.3176984,-31.900454
-52.3193638,-31.8910018
-52.3198621,-31.8882141
-52.3201605,-31.8864994
-52.3201605,-31.8864994
-52.3201605,-31.8864994
-52.3201605,-31.8864994
-52.3225353,-31.8725701
-52.3226341,-31.8719791
-52.3238586,-31.8648365
-52.325358,-31.8560893
-52.325358,-31.8560893
-52.3253815491687,-31.8559519298493
-52.3253952,-31.8558723
-52.3255033,-31.8552416
-52.3255033,-31.8552416
-52.3253952,-31.8558723
-52.3255033,-31.8552416
-52.3255033,-31.8552416
-52.3253569,-31.855202
-52.3252549,-31.8556955
-52.3253569,-31.855202
-52.3253569,-31.855202
-52.3252293,-31.8558391
-52.3252101312449,-31.8559286325217
-52.3252293,-31.8558391
-52.3251722,-31.8561058
-52.3277174,-31.8410229
-52.3262964,-31.8497868
-52.3266442,-31.8474373
-52.3262964,-31.8497868
-52.3264921,-31.8495205
-52.3266354,-31.848771
-52.3279546,-31.8410605
-52.3279546,-31.8410605
-52.3279997,-31.8407969
-52.3261903,-31.8232907
-52.3257393,-31.8219417
-52.3277047,-31.8274716
-52.3277047,-31.8274716
-52.3277998,-31.8277558
-52.3279364,-31.8274384
-52.3279364,-31.8274384
-52.3265041,-31.823205
-52.3260701,-31.8219095
-52.3247728,-31.8179382
-52.3245345,-31.8179706
-52.3244538,-31.8177272
-52.3245345,-31.8179706
-52.3277635,-31.840753
-52.3277998,-31.8277558
-52.3277635,-31.840753
-52.3279997,-31.8407969
-52.3280251,-31.8277004
-52.3280251,-31.8277004
-52.3246874,-31.8176804
-52.3247728,-31.8179382
-52.3246874,-31.8176804
-52.1920566,-32.0774451
-52.1891375,-32.07589
-52.1882794,-32.0754277
-52.1892885,-32.0759817
-52.1902211,-32.0764655
-52.1878378,-32.0751819
-52.1866557,-32.0745632
-52.1911559,-32.0769622
-52.1860502,-32.0742181
-52.1911561,-32.0788357
-52.1917125,-32.0782104
-52.1917125,-32.0782104
-52.1939770932343,-32.0865206421449
-52.1938351,-32.0865508
-52.1940498,-32.0865052
-52.2116862,-32.0888175
-52.2055013,-32.0872503
-52.201294,-32.0862004
-52.2051469,-32.0871605
-52.199609,-32.085797
-52.195815,-32.0859038
-52.1940053,-32.0863098
-52.1940053,-32.0863098
-52.1939187939971,-32.0863305632115
-52.1938099,-32.0863567
-52.1938099,-32.0863567
-52.211879,-32.0890921
-52.2041566,-32.0871856
-52.1940498,-32.0865052
-52.1995838,-32.0860294
-52.211879,-32.0890921
-52.2548348,-32.07953
-52.2548348,-32.07953
-52.2548348,-32.07953
-52.2588686,-32.0767775
-52.2588686,-32.0767775
-52.2588686,-32.0767775
-52.2588686,-32.0767775
-52.2610454,-32.0749766
-52.2611122667469,-32.0749063881736
-52.2612373,-32.0747751
-52.2612373,-32.0747751
-52.2610647,-32.0744187
-52.2615509,-32.0737808
-52.2609578,-32.0745346
-52.260712,-32.0748008
-52.2607933915312,-32.0747126748723
-52.2609578,-32.0745346
-52.260712,-32.0748008
-52.2608318,-32.0748822
-52.2609139040528,-32.0747858849471
-52.2608318,-32.0748822
-52.2610629,-32.0746111
-52.2610629,-32.0746111
-52.2654937,-32.0675843
-52.262337,-32.0727496
-52.2621924,-32.0729873
-52.2622305505,-32.0729245864879
-52.262337,-32.0727496
-52.2621924,-32.0729873
-52.2624039,-32.0731592
-52.2624454655798,-32.0730951312926
-52.2625537,-32.0729283
-52.2625537,-32.0729283
-52.2629043,-32.0723882
-52.2629043,-32.0723882
-52.2629043,-32.0723882
-52.2629043,-32.0723882
-52.2622794,-32.073561
-52.2622794,-32.073561
-52.2622794,-32.073561
-52.2624808,-32.0732301
-52.2624808,-32.0732301
-52.2625246740007,-32.0731579867454
-52.2626169,-32.0730064
-52.2626169,-32.0730064
-52.2624972,-32.0722705
-52.2637142,-32.0703023
-52.2637142,-32.0703023
-52.2637142,-32.0703023
-52.2622365,-32.0726865
-52.2620892,-32.0729216
-52.2621348901413,-32.0728486756808
-52.2622365,-32.0726865
-52.2620892,-32.0729216
-52.2763977,-32.0505046
-52.276337,-32.0505706
-52.2769427,-32.0495872
-52.2879693,-32.019864
-52.2878225,-32.0293153
-52.2879161,-32.0232902
-52.2881636,-32.0073571
-52.2881636,-32.0073571
-52.2881636,-32.0073571
-52.2881636,-32.0073571
-52.0981017,-32.0421246
-52.0978912,-32.041283
-52.0978912,-32.041283
-52.0978912,-32.041283
-52.0978912,-32.041283
-52.1019089,-32.0410516
-52.1019089,-32.0410516
-52.1018022,-32.0409579
-52.1019089,-32.0410516
-52.1018022,-32.0409579
-52.1018022,-32.0409579
-52.1018022,-32.0409579
-52.1018022,-32.0409579
-52.1018022,-32.0409579
-52.1019089,-32.0410516
-52.1059515,-32.0447106
-52.105401,-32.0442019
-52.105401,-32.0442019
-52.105401,-32.0442019
-52.1052145,-32.0440335
-52.1052145,-32.0440335
-52.1052145,-32.0440335
-52.1059515,-32.0447106
-52.1062998,-32.0450161
-52.1069793,-32.0454798
-52.1069793,-32.0454798
-52.1069793,-32.0454798
-52.1069793,-32.0454798
-52.1075387,-32.0458523
-52.1099145,-32.0472306
-52.1652261,-32.0632637
-52.1646856,-32.0631735
-52.1646856,-32.0631735
-52.165181,-32.0633895
-52.165181,-32.0633895
-52.165181,-32.0633895
-52.1646856,-32.0631735
-52.1646856,-32.0631735
-52.165181,-32.0633895
-52.0985181,-32.0409886
-52.0983833,-32.0404337
-52.0985867,-32.0411541
-52.0985867,-32.0411541
-52.0985867,-32.0411541
-52.0985867,-32.0411541
-52.0985867,-32.0411541
-52.0985867,-32.0411541
-52.0985867,-32.0411541
-52.0985867,-32.0411541
-52.0985867,-32.0411541
-52.0985925,-32.0409735
-52.0985867,-32.0411541
-52.0984559,-32.040421
-52.0985867,-32.0411541
-52.0981512,-32.0390962
-52.1000497,-32.0387209
-52.1003119,-32.0386673
-52.101195,-32.038495
-52.101195,-32.038495
-52.101195,-32.038495
-52.0994888,-32.0388315
-52.1000681,-32.0387837
-52.100327,-32.0387368
-52.1012101,-32.0385711
-52.1012101,-32.0385711
-52.1018477,-32.0406668
-52.1021267,-32.0406549
-52.1019035,-32.0409348
-52.1019035,-32.0409348
-52.1019035,-32.0409348
-52.1021267,-32.0406549
-52.0996797,-32.0322427
-52.0996797,-32.0322427
-52.0996797,-32.0322427
-52.0996797,-32.0322427
-52.0884051,-32.0307415
-52.0884051,-32.0307415
-52.0905305,-32.0392551
-52.0887747,-32.0387264
-52.0905305,-32.0392551
-52.0905305,-32.0392551
-52.0879155,-32.0384594
-52.0905305,-32.0392551
-52.0932761,-32.0418267
-52.0932761,-32.0418267
-52.0932761,-32.0418267
-52.0932761,-32.0418267
-52.0948613,-32.0418208
-52.0948613,-32.0418208
-52.0948613,-32.0418208
-52.0948613,-32.0418208
-52.0948613,-32.0418208
-52.0948613,-32.0418208
-52.0932851,-32.0421149
-52.1196935,-32.0372791
-52.0879141,-32.0382707
-52.0888634,-32.0380834
-52.0888634,-32.0380834
-52.0888634,-32.0380834
-52.0888634,-32.0380834
-52.0888634,-32.0380834
-52.0888634,-32.0380834
-52.0879141,-32.0382707
-52.0853444,-32.0443928
-52.0842087,-32.0439665
-52.0842087,-32.0439665
-52.0842087,-32.0439665
-52.0842087,-32.0439665
-52.0855406,-32.0482167
-52.0855718,-32.0481635
-52.0855406,-32.0482167
-52.0855406,-32.0482167
-52.0859011,-32.0450286
-52.085841,-32.0455142
-52.0859011,-32.0450286
-52.0859011,-32.0450286
-52.0858533,-32.045433
-52.0859011,-32.0450286
-52.1014347,-32.0395079
-52.1014347,-32.0395079
-52.1014347,-32.0395079
-52.1014347,-32.0395079
-52.1014347,-32.0395079
-52.1014347,-32.0395079
-52.1014347,-32.0395079
-52.1014347,-32.0395079
-52.1014347,-32.0395079
-52.1014347,-32.0395079
-52.1014347,-32.0395079
-52.1017317,-32.0395376
-52.1016161,-32.0392843
-52.1016161,-32.0392843
-52.1016161,-32.0392843
-52.1016161,-32.0392843
-52.1005311,-32.0357728
-52.1021077,-32.0354712
-52.1005311,-32.0357728
-52.1005311,-32.0357728
-52.1021077,-32.0354712
-52.1005311,-32.0357728
-52.1005311,-32.0357728
-52.1005311,-32.0357728
-52.1005311,-32.0357728
-52.1005311,-32.0357728
-52.1005311,-32.0357728
-52.1021077,-32.0354712
-52.1021077,-32.0354712
-52.1021077,-32.0354712
-52.1021077,-32.0354712
-52.1021077,-32.0354712
-52.1021077,-32.0354712
-52.1005311,-32.0357728
-52.1021077,-32.0354712
-52.1005311,-32.0357728
-52.0976117,-32.0363204
-52.0973914,-32.0363776
-52.0975359,-32.036308
-52.0973914,-32.0363776
-52.0973914,-32.0363776
-52.0973914,-32.0363776
-52.0974475,-32.036398
-52.0972431,-32.0354428
-52.097107,-32.0345163
-52.0988607,-32.0360821
-52.0988607,-32.0360821
-52.0988607,-32.0360821
-52.0988607,-32.0360821
-52.0988607,-32.0360821
-52.0988607,-32.0360821
-52.0976117,-32.0363204
-52.0976117,-32.0363204
-52.0976117,-32.0363204
-52.0976117,-32.0363204
-52.1067014,-32.0342783
-52.1058759,-32.0341646
-52.1000984,-32.0338747
-52.1024729,-32.0337457
-52.1013614,-32.0336441
-52.1000984,-32.0338747
-52.0981991,-32.0396602
-52.0982819,-32.03964
-52.0982819,-32.03964
-52.0981581,-32.0394865
-52.0982421,-32.0394703
-52.0982421,-32.0394703
-52.3563415,-31.7750453
-52.3564499,-31.7749581
-52.3564499,-31.7749581
-52.3527994,-31.7744684
-52.3527579,-31.7743915
-52.3527305,-31.7744714
-52.3527579,-31.7743915
-52.3527579,-31.7743915
-52.3527579,-31.7743915
-52.3527305,-31.7744714
-52.3527541,-31.7746439
-52.3527815,-31.7747108
-52.3527815,-31.7747108
-52.3527815,-31.7747108
-52.3527815,-31.7747108
-52.3528208,-31.7746339
-52.3528208,-31.7746339
-52.3526791,-31.7745088
-52.3526791,-31.7745088
-52.3526791,-31.7745088
-52.352608,-31.7745586
-52.352608,-31.7745586
-52.3526744,-31.7745933
-52.352608,-31.7745586
-52.352608,-31.7745586
-52.3526744,-31.7745933
-52.3054978,-31.9337831
-52.3054978,-31.9337831
-52.3054978,-31.9337831
-52.3043525,-31.933947
-52.3043525,-31.933947
-52.3106305,-31.9388733
-52.3107804,-31.937944
-52.3108287,-31.9377164
-52.3108287,-31.9377164
-52.3108287,-31.9377164
-52.3108287,-31.9377164
-52.3108287,-31.9377164
-52.3108287,-31.9377164
-52.3106305,-31.9388733
-52.2952692,-31.9863072
-52.2941896,-31.9864378
-52.2941896,-31.9864378
-52.2941896,-31.9864378
-52.2941896,-31.9864378
-52.2874359,-32.0837346
-52.2874359,-32.0837346
-52.2874359,-32.0837346
-52.2827813,-32.0817676
-52.2849649,-32.0826903
-52.2812207,-32.0810984
-52.2714901,-32.076902
-52.2812207,-32.0810984
-52.2763637,-32.0790156
-52.2697075,-32.0762194
-52.2666706,-32.0754457
-52.2666706,-32.0754457
-52.2666706,-32.0754457
-52.2666706,-32.0754457
-52.2566012,-32.0641897
-52.2566012,-32.0641897
-52.2566012,-32.0641897
-52.2566012,-32.0641897
-52.2566012,-32.0641897
-52.2546897,-32.062629
-52.2566012,-32.0641897
-52.2546897,-32.062629
-52.2546897,-32.062629
-52.2546897,-32.062629
-52.2616205,-32.0682115
-52.2616205,-32.0682115
-52.2607247,-32.0674913
-52.2596455,-32.0666173
-52.2596455,-32.0666173
-52.2616205,-32.0682115
-52.2596455,-32.0666173
-52.2596455,-32.0666173
-52.2599391,-32.0724368
-52.2599391,-32.0724368
-52.2588676,-32.0711044
-52.2592083,-32.0718087
-52.2697075,-32.0762194
-52.26902,-32.0759772
-52.26902,-32.0759772
-52.2592083,-32.0718087
-52.2592083,-32.0718087
-52.2592083,-32.0718087
-52.2592083,-32.0718087
-52.2592083,-32.0718087
-52.2598171,-32.0712654
-52.2592083,-32.0718087
-52.2613755,-32.0699267
-52.2613755,-32.0699267
-52.2534221,-32.0770497
-52.2534221,-32.0770497
-52.2534221,-32.0770497
-52.2533973,-32.0769974
-52.2534221,-32.0770497
-52.25732,-32.0725269
-52.25732,-32.0725269
-52.25732,-32.0725269
-52.2583175,-32.0716254
-52.25732,-32.0725269
-52.2600259,-32.0662369
-52.2591039,-32.0655212
-52.2603646,-32.0658984
-52.2603646,-32.0658984
-52.2628336,-32.0754407
-52.2625652,-32.0754835
-52.2625652,-32.0754835
-52.2625652,-32.0754835
-52.2633042,-32.0753803
-52.2633042,-32.0753803
-52.2633042,-32.0753803
-52.2640497,-32.0753611
-52.2640497,-32.0753611
-52.2640497,-32.0753611
-52.2633042,-32.0753803
-52.2640497,-32.0753611
-52.2627838,-32.0732498
-52.2625719474895,-32.0730802859413
-52.2624950269897,-32.0730187379044
-52.2622786151321,-32.0728455756784
-52.2621841769543,-32.0727700108489
-52.2621228,-32.0727209
-52.2621228,-32.0727209
-52.1804381,-32.1004271
-52.1804381,-32.1004271
-52.1804381,-32.1004271
-52.1804787,-32.1005592
-52.1805686,-32.1003081
-52.1805686,-32.1003081
-52.1805686,-32.1003081
-52.1805686,-32.1003081
